employee_id,employee_name,restaurant_id,shift_start,shift_end,gender,workload,employee_satisfaction,burnout,avg_sale_per_hour,day_of_week,avg_traffic
31967,Dawn Murray,1,10:00:00,19:00:00,Female,8.48,2,8,369.82,Monday,28
31968,Laura Ryan,2,10:00:00,19:00:00,Male,4.12,6,4,317.0,Thursday,8
31969,Scott Case,3,11:00:00,20:00:00,Female,1.47,3,7,112.82,Saturday,27
31970,Nicole Cohen,2,12:00:00,21:00:00,Female,5.77,7,3,193.27,Saturday,14
31971,Pamela Lozano,3,06:00:00,15:00:00,Female,2.95,4,6,291.97,Wednesday,48
31972,Ethan Foster,2,10:00:00,19:00:00,Male,1.12,10,0,431.89,Wednesday,41
31973,Nathan Brown,3,05:00:00,14:00:00,Female,1.02,8,2,586.86,Saturday,2
31974,Eric Stephenson,3,06:00:00,15:00:00,Female,9.39,10,0,286.02,Thursday,50
31975,Nicholas Hayes,1,05:00:00,14:00:00,Male,5.81,6,4,126.14,Wednesday,3
31976,Nathan Aguirre,2,05:00:00,14:00:00,Female,1.73,9,1,107.93,Thursday,42
31977,Jesse Baldwin,3,08:00:00,17:00:00,Female,1.54,7,3,537.58,Tuesday,48
31978,Clifford Wilson,2,15:00:00,00:00:00,Male,34.72,8,2,217.33,Sunday,39
31979,Caleb Strong,1,11:00:00,20:00:00,Female,1.23,2,8,426.12,Friday,12
31980,Patricia Long,1,07:00:00,16:00:00,Female,1.07,9,1,547.37,Thursday,6
31981,Diana Miller,2,11:00:00,20:00:00,Female,1.28,9,1,143.94,Sunday,8
31982,Mallory Powell,2,11:00:00,20:00:00,Male,1.34,1,9,423.47,Saturday,19
31983,Monica Campbell,1,07:00:00,16:00:00,Female,2.15,3,7,274.48,Sunday,40
31984,Tyrone Gentry,3,07:00:00,16:00:00,Male,1.06,5,5,585.01,Friday,22
31985,Laurie Meza,2,12:00:00,21:00:00,Female,7.48,3,7,191.12,Tuesday,24
31986,Casey Sanders,1,08:00:00,17:00:00,Female,2.66,3,7,397.36,Friday,14
31987,Jennifer Schneider,2,15:00:00,00:00:00,Male,1.13,8,2,440.2,Friday,44
31988,Donna Peterson,3,06:00:00,15:00:00,Male,0.9,8,2,520.55,Wednesday,20
31989,Nicole Green,1,11:00:00,20:00:00,Female,5.08,7,3,398.29,Monday,48
31990,Joel Guerrero,2,09:00:00,18:00:00,Female,2.23,2,8,594.48,Saturday,15
31991,Kimberly Parker,1,06:00:00,15:00:00,Female,4.74,5,5,524.83,Tuesday,19
31992,Martha Kelley,3,11:00:00,20:00:00,Female,2.0,10,0,541.66,Saturday,47
31993,Zachary Taylor,2,06:00:00,15:00:00,Male,29.4,9,1,318.69,Tuesday,5
31994,Heather Houston,3,10:00:00,19:00:00,Female,1.58,10,0,525.1,Thursday,35
31995,James Perez,2,14:00:00,23:00:00,Male,3.09,8,2,454.49,Tuesday,46
31996,Jacob Jones,1,05:00:00,14:00:00,Female,2.49,8,2,414.94,Tuesday,47
31997,Andrew Frank,3,11:00:00,20:00:00,Male,4.28,4,6,287.42,Monday,30
31998,Rebecca Boyd,2,07:00:00,16:00:00,Male,1.21,10,0,549.39,Saturday,15
31999,Dwayne Scott,3,09:00:00,18:00:00,Female,1.65,1,9,291.76,Monday,32
32000,Jordan Daniels,1,09:00:00,18:00:00,Female,2.96,9,1,397.31,Monday,39
32001,Jose Wallace,3,06:00:00,15:00:00,Male,3.83,1,9,416.45,Sunday,12
32002,Gregory Avila,3,14:00:00,23:00:00,Male,1.06,9,1,296.26,Thursday,17
32003,Zachary Byrd,2,05:00:00,14:00:00,Female,1.24,6,4,199.26,Tuesday,26
32004,Ralph Cook,2,11:00:00,20:00:00,Female,3.84,2,8,200.51,Wednesday,12
32005,Chelsea Pearson,1,15:00:00,00:00:00,Male,1.62,8,2,593.31,Monday,23
32006,Courtney Anderson,2,06:00:00,15:00:00,Female,8.79,4,6,412.58,Tuesday,43
32007,Lynn Sandoval,3,05:00:00,14:00:00,Female,1.21,1,9,158.27,Tuesday,17
32008,Elizabeth Garcia,1,10:00:00,19:00:00,Female,0.62,9,1,159.09,Sunday,24
32009,Tyler Patrick,3,05:00:00,14:00:00,Male,0.7,7,3,381.15,Friday,24
32010,Aaron Harrison,3,10:00:00,19:00:00,Male,0.89,8,2,329.84,Saturday,10
32011,Desiree Nichols,2,08:00:00,17:00:00,Male,2.26,6,4,506.7,Wednesday,49
32012,Tammy Murray,1,10:00:00,19:00:00,Male,0.98,7,3,365.12,Thursday,12
32013,Stephanie Leblanc,3,12:00:00,21:00:00,Male,1.74,8,2,237.92,Wednesday,50
32014,Rebecca Klein,2,07:00:00,16:00:00,Male,2.65,5,5,150.29,Friday,44
32015,William Turner,1,08:00:00,17:00:00,Female,1.23,8,2,451.52,Wednesday,45
32016,Gregory Griffin,2,10:00:00,19:00:00,Female,2.83,3,7,443.11,Wednesday,49
32017,Cristian Green,1,15:00:00,00:00:00,Male,9.42,10,0,206.99,Thursday,48
32018,James Anderson,2,06:00:00,15:00:00,Male,2.96,10,0,527.75,Sunday,47
32019,Jeffrey Shelton,1,12:00:00,21:00:00,Male,2.63,8,2,157.92,Sunday,39
32020,Jennifer Stewart,3,13:00:00,22:00:00,Male,1.07,10,0,165.13,Friday,26
32021,Karen Morrow,3,07:00:00,16:00:00,Male,10.87,10,0,325.17,Saturday,32
32022,Chloe Walker,1,09:00:00,18:00:00,Male,3.46,8,2,200.41,Friday,31
32023,Yvonne Williams,2,11:00:00,20:00:00,Female,1.11,8,2,204.03,Monday,20
32024,Jennifer Rowe,2,08:00:00,17:00:00,Male,3.1,6,4,428.08,Wednesday,45
32025,Brandon Bradford,1,07:00:00,16:00:00,Female,1.8,9,1,144.08,Tuesday,42
32026,Austin Wilson,1,10:00:00,19:00:00,Female,37.32,8,2,277.17,Thursday,35
32027,Christy Weeks,1,07:00:00,16:00:00,Female,6.95,6,4,285.79,Thursday,13
32028,Willie Crane,1,09:00:00,18:00:00,Male,1.0,5,5,266.49,Saturday,6
32029,Matthew Jordan,2,06:00:00,15:00:00,Male,0.65,8,2,301.53,Monday,14
32030,Joseph Cantu,1,12:00:00,21:00:00,Female,2.05,4,6,512.99,Monday,45
32031,Evelyn Howard,2,06:00:00,15:00:00,Male,1.01,10,0,221.32,Saturday,27
32032,Jennifer Wilson,3,05:00:00,14:00:00,Female,1.91,8,2,431.1,Saturday,11
32033,Bethany Crawford,1,15:00:00,00:00:00,Male,3.25,8,2,574.03,Tuesday,14
32034,Patrick Watson,1,10:00:00,19:00:00,Female,1.19,7,3,167.57,Friday,49
32035,Susan Lane,3,13:00:00,22:00:00,Male,0.99,4,6,532.62,Tuesday,24
32036,Nathaniel Dunn,1,05:00:00,14:00:00,Female,2.85,6,4,200.19,Wednesday,18
32037,Daniel Adams,1,09:00:00,18:00:00,Male,1.57,4,6,109.9,Thursday,39
32038,Alyssa Collins,3,09:00:00,18:00:00,Male,3.09,5,5,389.13,Tuesday,2
32039,Victoria Frazier,1,09:00:00,18:00:00,Male,1.92,6,4,484.35,Monday,12
32040,Raymond Malone,1,05:00:00,14:00:00,Male,1.33,7,3,375.78,Thursday,42
32041,Christopher Sherman,3,10:00:00,19:00:00,Female,1.14,3,7,532.08,Wednesday,37
32042,Lee Bowman,3,06:00:00,15:00:00,Male,19.33,7,3,262.44,Monday,6
32043,Michael Burnett,2,11:00:00,20:00:00,Female,3.76,2,8,582.66,Thursday,41
32044,Bethany Adams,1,09:00:00,18:00:00,Female,2.19,9,1,283.54,Saturday,7
32045,Wanda Scott,1,05:00:00,14:00:00,Male,3.06,6,4,541.62,Friday,33
32046,Christine Cooper,3,11:00:00,20:00:00,Female,1.08,8,2,278.45,Sunday,10
32047,Katherine Wells,2,14:00:00,23:00:00,Male,2.56,7,3,520.58,Sunday,41
32048,Kimberly Brandt,2,12:00:00,21:00:00,Female,1.08,8,2,517.31,Thursday,4
32049,William Harris,1,11:00:00,20:00:00,Male,1.4,1,9,451.41,Wednesday,38
32050,Tamara Cummings,2,05:00:00,14:00:00,Female,0.57,1,9,395.98,Sunday,2
32051,Alyssa Lucas,1,06:00:00,15:00:00,Female,1.09,1,9,239.71,Monday,27
32052,Joseph Brooks,2,06:00:00,15:00:00,Female,1.4,1,9,401.9,Sunday,40
32053,Ian Jackson,1,07:00:00,16:00:00,Female,1.06,5,5,262.17,Saturday,5
32054,Shannon Jones,1,10:00:00,19:00:00,Male,0.6,7,3,530.52,Monday,19
32055,Michael Guerra,1,09:00:00,18:00:00,Male,2.37,3,7,468.93,Tuesday,46
32056,Jordan Harding,2,07:00:00,16:00:00,Female,0.95,6,4,245.99,Thursday,1
32057,Mrs. Courtney Mosley,2,13:00:00,22:00:00,Male,0.96,6,4,506.19,Thursday,18
32058,Glenda Walter,3,09:00:00,18:00:00,Male,3.37,3,7,577.66,Monday,48
32059,Michael Harris,3,11:00:00,20:00:00,Female,1.78,1,9,106.26,Monday,11
32060,Tara White,1,10:00:00,19:00:00,Female,1.43,1,9,181.75,Thursday,31
32061,Kyle Thompson,2,13:00:00,22:00:00,Male,3.16,2,8,433.97,Saturday,41
32062,James Watson,2,07:00:00,16:00:00,Female,0.84,9,1,411.21,Tuesday,19
32063,Shelia Mcknight,2,06:00:00,15:00:00,Female,2.42,9,1,338.03,Wednesday,45
32064,Derrick Costa,2,05:00:00,14:00:00,Female,4.3,5,5,322.94,Friday,42
32065,Sarah Mckee,2,15:00:00,00:00:00,Male,2.39,5,5,576.62,Friday,41
32066,Mr. Bruce Gregory,2,10:00:00,19:00:00,Male,1.37,10,0,114.21,Monday,29
32067,Courtney Friedman,2,05:00:00,14:00:00,Female,2.58,4,6,419.52,Thursday,11
32068,Aimee Wilson,2,09:00:00,18:00:00,Male,2.04,8,2,294.69,Tuesday,49
32069,Kristina Williams,1,14:00:00,23:00:00,Male,1.71,3,7,384.13,Wednesday,4
32070,Joseph Yoder,3,10:00:00,19:00:00,Male,1.21,10,0,283.8,Friday,19
32071,Cheryl Todd,2,09:00:00,18:00:00,Male,1.3,5,5,158.73,Friday,49
32072,Jason Knight,1,12:00:00,21:00:00,Male,1.69,6,4,220.67,Monday,30
32073,Rachel Mcgrath,3,09:00:00,18:00:00,Female,2.63,3,7,566.64,Thursday,37
32074,Amanda Valdez,3,11:00:00,20:00:00,Male,1.19,1,9,432.38,Sunday,18
32075,Andres Blackburn Jr.,3,05:00:00,14:00:00,Female,8.51,1,9,374.02,Thursday,4
32076,Donald Riley,3,06:00:00,15:00:00,Male,8.99,3,7,111.75,Friday,19
32077,Abigail Rodriguez,3,11:00:00,20:00:00,Female,0.65,9,1,202.94,Saturday,11
32078,Kathryn Robles,3,09:00:00,18:00:00,Female,1.16,10,0,553.15,Wednesday,39
32079,Jack Moore,3,15:00:00,00:00:00,Male,3.03,7,3,519.27,Saturday,34
32080,Tamara Miller,2,10:00:00,19:00:00,Male,3.43,4,6,531.2,Tuesday,39
32081,David Kemp,2,08:00:00,17:00:00,Female,0.88,6,4,271.65,Wednesday,3
32082,Raymond Stafford,3,07:00:00,16:00:00,Female,0.66,8,2,250.27,Sunday,20
32083,Lisa Hicks,3,05:00:00,14:00:00,Female,0.61,9,1,152.17,Sunday,1
32084,Tanya Howard,1,07:00:00,16:00:00,Female,2.08,6,4,446.05,Friday,48
32085,Patricia Logan,3,13:00:00,22:00:00,Male,0.69,9,1,202.54,Friday,27
32086,Candice Diaz,2,07:00:00,16:00:00,Female,4.71,9,1,395.56,Thursday,49
32087,Dustin Warner,3,07:00:00,16:00:00,Female,1.31,3,7,559.66,Thursday,45
32088,Angela Hill,1,05:00:00,14:00:00,Female,4.1,8,2,129.63,Wednesday,40
32089,Natasha Chapman,2,10:00:00,19:00:00,Female,3.25,10,0,170.69,Sunday,1
32090,Amber Cunningham,3,11:00:00,20:00:00,Female,1.33,1,9,586.69,Saturday,37
32091,Jordan Wu,2,12:00:00,21:00:00,Female,1.15,10,0,267.98,Monday,48
32092,Jennifer Malone,2,14:00:00,23:00:00,Male,1.52,2,8,593.09,Sunday,46
32093,Andre Bailey,2,11:00:00,20:00:00,Male,1.42,6,4,138.68,Thursday,46
32094,Andrea Bush,3,08:00:00,17:00:00,Male,5.48,9,1,539.64,Saturday,12
32095,Andrew Ward,2,12:00:00,21:00:00,Female,1.49,10,0,106.79,Thursday,42
32096,Jacqueline Thornton,3,09:00:00,18:00:00,Female,1.88,6,4,264.31,Saturday,46
32097,Brittany Wolfe,1,07:00:00,16:00:00,Male,2.98,4,6,284.98,Tuesday,3
32098,Stephanie Murphy,2,07:00:00,16:00:00,Female,4.47,8,2,490.28,Thursday,38
32099,Earl Hodges,1,05:00:00,14:00:00,Female,4.86,1,9,455.01,Tuesday,26
32100,Elizabeth Lee,3,12:00:00,21:00:00,Male,1.12,10,0,318.75,Tuesday,4
32101,Mark Adams,2,12:00:00,21:00:00,Female,0.71,6,4,427.13,Saturday,16
32102,Jamie Carter,3,05:00:00,14:00:00,Female,0.96,7,3,586.8,Thursday,9
32103,Juan Hanna,1,07:00:00,16:00:00,Female,1.91,7,3,457.39,Sunday,33
32104,Wendy Patterson,1,10:00:00,19:00:00,Male,21.33,1,9,222.96,Thursday,47
32105,Maria Jones,1,12:00:00,21:00:00,Female,2.62,8,2,559.55,Thursday,25
32106,Melinda Bradford,3,13:00:00,22:00:00,Male,1.7,6,4,424.73,Wednesday,42
32107,Samuel Cole,3,09:00:00,18:00:00,Female,2.43,3,7,258.3,Tuesday,40
32108,Pamela Richardson,3,10:00:00,19:00:00,Female,3.47,10,0,475.88,Tuesday,42
32109,Tiffany Sampson,3,11:00:00,20:00:00,Female,1.3,4,6,363.34,Sunday,17
32110,Ruben Kramer,3,05:00:00,14:00:00,Male,0.61,5,5,220.19,Sunday,12
32111,Katelyn Miller,3,13:00:00,22:00:00,Male,8.34,3,7,567.78,Monday,26
32112,Brenda Wells,1,11:00:00,20:00:00,Male,1.95,10,0,514.71,Thursday,49
32113,Angela Holt,1,09:00:00,18:00:00,Female,1.71,10,0,472.72,Sunday,23
32114,Chad Stevenson,3,10:00:00,19:00:00,Male,5.89,2,8,476.46,Friday,33
32115,Daniel Miller,1,09:00:00,18:00:00,Female,1.72,5,5,149.52,Thursday,15
32116,Karen Hartman,1,06:00:00,15:00:00,Male,0.99,5,5,512.08,Tuesday,28
32117,Kristen Young,3,12:00:00,21:00:00,Male,0.94,4,6,158.22,Tuesday,5
32118,Emily Hayes,2,08:00:00,17:00:00,Female,1.31,8,2,527.75,Monday,2
32119,Kenneth Khan,1,05:00:00,14:00:00,Female,2.67,9,1,286.75,Sunday,28
32120,Blake Clark,2,14:00:00,23:00:00,Male,0.53,2,8,555.81,Wednesday,9
32121,Charles Clark,3,11:00:00,20:00:00,Male,5.0,7,3,170.96,Friday,23
32122,Joshua Haynes,1,10:00:00,19:00:00,Female,0.97,4,6,106.06,Sunday,22
32123,Alexis Nelson,3,10:00:00,19:00:00,Female,2.09,6,4,175.16,Saturday,43
32124,Paul Hall,1,10:00:00,19:00:00,Female,1.23,2,8,253.34,Sunday,2
32125,Trevor Anderson,2,05:00:00,14:00:00,Female,0.69,6,4,427.12,Wednesday,4
32126,Connie Holmes,2,06:00:00,15:00:00,Male,3.54,4,6,370.95,Saturday,46
32127,Robert Warren,3,11:00:00,20:00:00,Female,0.83,1,9,418.85,Tuesday,9
32128,Mrs. Bethany Jones,1,10:00:00,19:00:00,Male,5.22,2,8,582.68,Monday,50
32129,Angel Silva,2,07:00:00,16:00:00,Female,1.54,1,9,161.15,Monday,21
32130,Aaron Walker,3,08:00:00,17:00:00,Female,0.94,7,3,446.64,Tuesday,21
32131,Sara Garcia,1,14:00:00,23:00:00,Male,2.32,5,5,273.9,Wednesday,42
32132,Tiffany Thompson,1,06:00:00,15:00:00,Male,1.35,7,3,196.02,Sunday,28
32133,Nicole Rhodes,2,10:00:00,19:00:00,Male,1.14,7,3,376.58,Friday,17
32134,Karen Carrillo,3,08:00:00,17:00:00,Female,1.77,3,7,228.14,Monday,30
32135,Bradley Wilson,1,08:00:00,17:00:00,Female,1.13,8,2,564.62,Thursday,17
32136,Allison Cruz,3,10:00:00,19:00:00,Female,7.78,9,1,503.71,Thursday,13
32137,Wendy Schroeder,1,10:00:00,19:00:00,Male,1.45,9,1,184.69,Friday,27
32138,Sean Singh,3,05:00:00,14:00:00,Male,0.76,9,1,163.3,Thursday,12
32139,George Joseph MD,1,11:00:00,20:00:00,Male,1.22,10,0,447.65,Friday,29
32140,Lisa Cabrera,1,09:00:00,18:00:00,Male,3.36,2,8,401.69,Thursday,5
32141,Carlos Peterson,2,09:00:00,18:00:00,Male,0.94,3,7,367.76,Monday,10
32142,James Young,1,07:00:00,16:00:00,Female,1.37,6,4,446.81,Tuesday,10
32143,Patrick Cochran,3,10:00:00,19:00:00,Male,1.8,10,0,543.75,Wednesday,50
32144,Patrick Jones,1,05:00:00,14:00:00,Female,1.22,6,4,401.35,Thursday,11
32145,Randy Sanchez,1,11:00:00,20:00:00,Female,1.05,6,4,213.21,Sunday,23
32146,Stanley Robinson,3,08:00:00,17:00:00,Male,1.48,7,3,408.68,Friday,17
32147,Teresa Braun MD,2,13:00:00,22:00:00,Male,1.18,9,1,475.46,Monday,3
32148,Terry Jackson,2,11:00:00,20:00:00,Male,1.68,7,3,231.11,Monday,45
32149,Mary Jones,1,06:00:00,15:00:00,Female,1.37,4,6,513.26,Thursday,24
32150,Alyssa Baker,3,11:00:00,20:00:00,Male,18.43,9,1,224.58,Tuesday,1
32151,Chad Mora,2,05:00:00,14:00:00,Male,0.67,10,0,289.44,Tuesday,7
32152,Megan Prince,2,07:00:00,16:00:00,Female,0.74,1,9,114.07,Friday,1
32153,Stephanie Rivas,3,12:00:00,21:00:00,Male,3.05,10,0,591.89,Sunday,50
32154,Patricia White,1,10:00:00,19:00:00,Female,15.99,2,8,103.84,Tuesday,17
32155,Elizabeth Thompson,3,13:00:00,22:00:00,Male,2.99,8,2,218.41,Monday,28
32156,Michael Cunningham,1,10:00:00,19:00:00,Female,1.14,5,5,425.3,Sunday,8
32157,Ronald Rodriguez,1,05:00:00,14:00:00,Male,1.45,2,8,164.67,Sunday,9
32158,Gina Marshall,1,10:00:00,19:00:00,Female,1.25,9,1,496.32,Monday,15
32159,Mrs. Amber Long MD,3,09:00:00,18:00:00,Female,2.25,6,4,385.67,Saturday,36
32160,Frank Stanley,1,05:00:00,14:00:00,Female,1.85,8,2,134.77,Sunday,13
32161,Christopher Harris,3,06:00:00,15:00:00,Female,1.31,10,0,530.27,Monday,48
32162,Wendy Morales,1,05:00:00,14:00:00,Female,0.77,3,7,459.98,Thursday,18
32163,Timothy Murphy,1,11:00:00,20:00:00,Female,8.42,3,7,312.7,Thursday,7
32164,Michael Adams,3,12:00:00,21:00:00,Male,1.35,3,7,147.95,Monday,26
32165,Melissa Spencer,3,09:00:00,18:00:00,Female,3.14,6,4,489.77,Saturday,21
32166,Caroline Cole,2,12:00:00,21:00:00,Male,1.82,1,9,450.02,Wednesday,15
32167,Karen Harris,1,09:00:00,18:00:00,Male,1.76,5,5,135.55,Tuesday,33
32168,Jessica Roberson MD,3,07:00:00,16:00:00,Female,0.73,1,9,102.02,Monday,27
32169,Andrew Clarke,2,07:00:00,16:00:00,Female,2.39,10,0,471.5,Saturday,50
32170,Debbie Burch,3,06:00:00,15:00:00,Male,0.84,2,8,163.48,Sunday,13
32171,Eric Preston,3,09:00:00,18:00:00,Female,12.99,8,2,101.56,Sunday,34
32172,Vanessa Martinez,2,07:00:00,16:00:00,Male,2.93,4,6,169.39,Friday,42
32173,Brandon Branch,1,12:00:00,21:00:00,Male,0.69,8,2,503.08,Monday,28
32174,Ronald Payne,3,06:00:00,15:00:00,Female,3.5,8,2,173.85,Wednesday,34
32175,Patrick Underwood,3,05:00:00,14:00:00,Female,3.18,7,3,289.2,Saturday,27
32176,Crystal Harris,2,10:00:00,19:00:00,Male,1.02,5,5,489.17,Sunday,25
32177,Mr. Matthew Bell,2,10:00:00,19:00:00,Female,0.81,7,3,246.97,Saturday,10
32178,Patrick Riley,2,10:00:00,19:00:00,Male,1.09,8,2,299.54,Friday,22
32179,Stacy Johnson,2,14:00:00,23:00:00,Male,2.08,9,1,193.42,Thursday,3
32180,Stacie Smith,2,11:00:00,20:00:00,Male,1.11,6,4,557.31,Monday,29
32181,Matthew Marshall,1,11:00:00,20:00:00,Female,1.64,8,2,188.76,Monday,13
32182,Sherry Ford,2,11:00:00,20:00:00,Female,4.08,4,6,217.73,Thursday,41
32183,Jessica Haas,3,09:00:00,18:00:00,Male,1.13,7,3,167.14,Saturday,48
32184,Elizabeth Cardenas,3,13:00:00,22:00:00,Male,1.73,5,5,126.69,Tuesday,9
32185,Danielle Cooper,3,05:00:00,14:00:00,Female,0.81,3,7,481.98,Sunday,1
32186,Shawn Hernandez,2,06:00:00,15:00:00,Male,3.46,3,7,270.66,Sunday,27
32187,Jacob Johnson,2,10:00:00,19:00:00,Female,1.93,9,1,146.72,Sunday,12
32188,Chad Rice,3,08:00:00,17:00:00,Female,3.32,5,5,519.3,Sunday,4
32189,Mrs. Brenda Fox,2,12:00:00,21:00:00,Female,1.19,1,9,319.13,Tuesday,15
32190,Julia Price,3,12:00:00,21:00:00,Male,3.24,6,4,567.39,Monday,49
32191,Stephanie Prince,3,07:00:00,16:00:00,Male,8.23,2,8,531.63,Friday,37
32192,Anna Cruz,2,09:00:00,18:00:00,Female,2.09,3,7,523.65,Sunday,9
32193,Alyssa Jones,2,06:00:00,15:00:00,Female,0.77,4,6,301.28,Thursday,14
32194,Ashlee Owens,2,06:00:00,15:00:00,Female,4.25,6,4,391.01,Tuesday,18
32195,Stephen Martinez,3,11:00:00,20:00:00,Male,3.15,2,8,245.58,Saturday,43
32196,Wendy Cox,2,09:00:00,18:00:00,Male,1.68,8,2,419.23,Thursday,12
32197,Nathan Jones,1,10:00:00,19:00:00,Female,2.41,2,8,326.84,Monday,11
32198,Jessica Benitez,2,12:00:00,21:00:00,Female,2.06,3,7,399.91,Thursday,42
32199,Patricia Chapman,1,09:00:00,18:00:00,Female,4.2,4,6,387.8,Sunday,27
32200,Heather Santos,3,12:00:00,21:00:00,Female,10.18,9,1,197.1,Sunday,31
32201,Dennis Vargas,1,07:00:00,16:00:00,Female,2.78,5,5,581.26,Wednesday,40
32202,George Lopez,3,12:00:00,21:00:00,Female,5.78,7,3,484.61,Saturday,21
32203,Gregory White,2,10:00:00,19:00:00,Female,4.28,2,8,323.13,Thursday,35
32204,Dominique Vaughn,2,10:00:00,19:00:00,Female,3.21,2,8,403.98,Tuesday,34
32205,Richard Robbins,3,12:00:00,21:00:00,Male,1.04,5,5,326.3,Sunday,13
32206,Jerome Smith,1,05:00:00,14:00:00,Male,4.66,8,2,358.39,Wednesday,2
32207,Donald Davis,1,09:00:00,18:00:00,Male,0.77,9,1,217.64,Monday,26
32208,William White,1,13:00:00,22:00:00,Male,5.49,2,8,161.95,Friday,33
32209,Victoria Mitchell,2,08:00:00,17:00:00,Male,1.01,1,9,481.1,Monday,24
32210,Jason Higgins,2,10:00:00,19:00:00,Female,2.82,4,6,513.04,Friday,9
32211,Courtney Nelson,1,05:00:00,14:00:00,Female,1.23,1,9,323.74,Saturday,36
32212,Rebecca Russell,1,15:00:00,00:00:00,Male,1.28,7,3,424.82,Saturday,28
32213,Lisa Welch,1,07:00:00,16:00:00,Female,0.91,3,7,283.28,Monday,15
32214,Alexander Pena,1,07:00:00,16:00:00,Female,2.02,6,4,291.52,Wednesday,32
32215,Megan Lewis,1,11:00:00,20:00:00,Female,10.99,10,0,454.16,Monday,40
32216,Jessica Dawson,1,10:00:00,19:00:00,Female,1.49,4,6,386.44,Sunday,31
32217,Michelle Perry,1,05:00:00,14:00:00,Female,12.51,4,6,536.3,Monday,38
32218,Deanna Anderson,3,11:00:00,20:00:00,Female,0.86,2,8,458.89,Thursday,29
32219,Gregory Scott,3,10:00:00,19:00:00,Female,0.76,5,5,315.16,Tuesday,9
32220,Mrs. Anna Merritt DDS,1,09:00:00,18:00:00,Male,3.07,3,7,418.83,Saturday,43
32221,David Rodriguez,2,05:00:00,14:00:00,Female,2.69,3,7,546.76,Friday,8
32222,Sarah Miller,1,12:00:00,21:00:00,Female,2.35,3,7,225.55,Sunday,49
32223,Christy Rodriguez,3,08:00:00,17:00:00,Female,1.8,8,2,258.17,Friday,20
32224,Alexis Zavala,1,05:00:00,14:00:00,Female,3.17,7,3,196.47,Sunday,50
32225,Travis Weeks,2,07:00:00,16:00:00,Male,13.74,1,9,175.89,Thursday,6
32226,Ronald Vasquez,3,12:00:00,21:00:00,Female,1.32,2,8,593.72,Wednesday,49
32227,Jessica Gill,3,09:00:00,18:00:00,Male,5.44,3,7,370.2,Friday,41
32228,Ian Wilson,1,06:00:00,15:00:00,Female,0.92,10,0,366.32,Tuesday,16
32229,Julie Mcconnell,3,05:00:00,14:00:00,Female,2.34,8,2,494.41,Sunday,42
32230,Crystal Hudson,2,07:00:00,16:00:00,Male,4.42,2,8,156.71,Friday,22
32231,Peter Wu,2,12:00:00,21:00:00,Male,1.85,10,0,414.78,Monday,35
32232,Patricia Leon,2,08:00:00,17:00:00,Male,4.91,7,3,584.75,Thursday,3
32233,Greg Anderson,1,06:00:00,15:00:00,Male,1.09,6,4,542.17,Wednesday,45
32234,Philip Evans,2,15:00:00,00:00:00,Male,0.93,8,2,462.27,Friday,7
32235,Donna Lucas,1,11:00:00,20:00:00,Female,1.46,7,3,195.05,Sunday,15
32236,Dawn Nguyen,3,13:00:00,22:00:00,Male,2.53,3,7,279.36,Monday,32
32237,Melanie Ayala,2,08:00:00,17:00:00,Male,10.26,9,1,295.72,Thursday,39
32238,Jessica Johnson,3,14:00:00,23:00:00,Male,2.37,6,4,491.63,Thursday,41
32239,Samantha French,1,13:00:00,22:00:00,Male,1.77,6,4,265.47,Wednesday,32
32240,Misty Jones,3,11:00:00,20:00:00,Male,7.95,5,5,364.92,Wednesday,23
32241,Amanda Solis,1,08:00:00,17:00:00,Female,0.59,7,3,505.62,Wednesday,6
32242,Sara Gray,3,08:00:00,17:00:00,Male,15.9,8,2,543.54,Thursday,37
32243,Isaiah Sandoval,3,07:00:00,16:00:00,Female,2.03,10,0,528.53,Tuesday,43
32244,Jeff Miles,2,11:00:00,20:00:00,Female,3.84,8,2,320.27,Monday,16
32245,James Chung,1,07:00:00,16:00:00,Female,0.83,7,3,597.37,Thursday,24
32246,Mark Rice,3,08:00:00,17:00:00,Female,2.05,4,6,148.06,Friday,15
32247,Suzanne Jennings,1,08:00:00,17:00:00,Female,39.86,5,5,447.95,Sunday,50
32248,William Brown,2,05:00:00,14:00:00,Male,1.84,1,9,478.21,Tuesday,48
32249,Jeremy White,2,06:00:00,15:00:00,Male,2.18,8,2,511.67,Tuesday,35
32250,Aaron Oliver,1,05:00:00,14:00:00,Female,3.08,7,3,123.25,Sunday,48
32251,Megan Adams,2,12:00:00,21:00:00,Female,1.55,8,2,413.82,Sunday,4
32252,Calvin Quinn,3,06:00:00,15:00:00,Male,7.05,2,8,250.93,Saturday,37
32253,Matthew Bright,3,10:00:00,19:00:00,Female,1.56,1,9,264.23,Wednesday,28
32254,Miss Elizabeth Sharp,2,05:00:00,14:00:00,Female,1.89,7,3,135.94,Thursday,43
32255,Ellen Nelson,3,09:00:00,18:00:00,Male,2.04,4,6,321.74,Tuesday,25
32256,Jake Hill,1,10:00:00,19:00:00,Female,15.87,2,8,361.94,Wednesday,50
32257,Claire Pena,3,08:00:00,17:00:00,Female,0.81,6,4,373.28,Tuesday,12
32258,Alicia White,3,13:00:00,22:00:00,Male,0.76,10,0,338.46,Saturday,16
32259,Jasmin Lucas,2,08:00:00,17:00:00,Female,1.14,6,4,557.83,Tuesday,19
